index,product,helpful_count,total_comments,url,review_country,reviewed_at,review_text,review_rating,product_company,profile_name,review_title,sentiment_review_title,sentiment_review_text
1533,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=153, India ,2020-02-06,worth it till now using,5.0 out of 5 stars,Apple,Mau,👍,0.0,0.3
1534,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=153, India ,2020-01-02,Worth buying xr phone.,5.0 out of 5 stars,Apple,Amazon Customer,XR one can go blindly,-0.5,0.3
1535,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=153, India ,2019-10-02,not worth money,5.0 out of 5 stars,Apple,Rahul Shah,not worth money,-0.15,-0.15
1536,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=153, India ,2020-01-24,Excellent performance,5.0 out of 5 stars,Apple,Hari,Excellent performance and much value for money,0.6,1.0
1537,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=153, India ,2019-11-19,Battery is very good .display and face are best. Performance is little bit more improve maybe after update,5.0 out of 5 stars,Apple,rajiv,Best phone for roughly daily use....,0.5,0.555625
1538,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=153, India ,2019-11-09,The screen quality is amazing although it's LCD. The face id is easy to fast then expected.,5.0 out of 5 stars,Apple,Aarsh k.,Amazing,0.6000000000000001,0.2833333333333333
1539,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=153, India ,2019-09-05,Excellent,5.0 out of 5 stars,Apple,Bharath N,Apple Phones,0.0,1.0
1540,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=154, India ,2020-01-02,Excellent apple product in real good deal 128 gb in 48k. Thanks to amazon for nice prompt delivery,5.0 out of 5 stars,Apple,Nachiketa Chatterjee,Excellent apple product in real good deal,1.0,0.7000000000000001
1541,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=154, India ,2019-11-14,It literally takes 4-5 hours to charge from 20 to 100%.,3.0 out of 5 stars,Apple,Paras ,Takes a lot of time to charge,0.0,0.0
1542,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=154, India ,2019-10-16,Heating problem face.,1.0 out of 5 stars,Apple,Rajesh K.,Heating so much,0.2,0.0
1543,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=154, India ,2020-03-03,The product is not so good some time hanged and some time not working properly the product performance is so badly till now,2.0 out of 5 stars,Apple,Sonu Singh,Bad product,-0.6999999999999998,3.700743415417188e-17
1544,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=154, India ,2020-03-02,Highlights the battery in almost full day,5.0 out of 5 stars,Apple,Deepu R Soman,Highly recommended,0.16,0.35
1545,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=154, India ,2019-09-30,Awesome phone superb,5.0 out of 5 stars,Apple,MAHESH GARG,Must buy,0.0,1.0
1546,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=154, India ,2019-09-11,Awesome product with an efficient battery life. LCD display is pretty cool when compared to retina it doesn’t have much differences,5.0 out of 5 stars,Apple,Sai Prasanth ,Worth it,0.3,0.45
1547,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=154, India ,2019-10-26,Nice,5.0 out of 5 stars,Apple,Trisha s.,Nice,0.6,0.6
1548,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=154, India ,2019-10-08,All damaged phone sets are re circulated n dumped on us,1.0 out of 5 stars,Apple,sadhanandham,Not a good buy,-0.35,0.0
1549,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=154, India ,2019-10-20,Earpods was written there but i am provided with wired earphone??? ☹️☹️☹️,5.0 out of 5 stars,Apple,Pradip budhathoki,Earpods,0.0,0.0
1550,Apple iPhone XR (64GB) - Black,One person found this helpful,1,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=155, India ,2020-01-01,Battery life is very very low. Need charging frequently.,1.0 out of 5 stars,Apple,Jitender Pal,High cost as compare to android phones.,0.16,0.05
1551,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=155, India ,2019-11-03,But i think. Voice mic has some issue. Other people always report me for low voice in coversation,4.0 out of 5 stars,Apple,saikat ghosh,Good deal but always discount has some imperfection.,0.7,-0.0625
1552,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=155, India ,2020-03-08,Awesome battery,5.0 out of 5 stars,Apple,Amazon Customer,True by its name,0.35,1.0
1553,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=155, India ,2019-10-12,First tym m very disappointed from I phone ...,2.0 out of 5 stars,Apple,priya joshi,Disappointed,-0.75,-0.36250000000000004
1554,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=155, India ,2019-07-07,Bought in discount offer overall good mobile,5.0 out of 5 stars,Apple,Hemant KurrKure,Nice deal,0.6,0.35
1555,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=155, India ,2019-08-11,As usual the best phone from apple IPhone XR. I have been using iPhone since 7 years and hope this time apple bring some awesome product.,5.0 out of 5 stars,Apple,Amazon Customer,Best IPhone XR,1.0,0.5833333333333334
1556,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=155, India ,2019-11-04,product received with no damage. What else you want ? ;),5.0 out of 5 stars,Apple,Shaleen,As good as any iPhone.,0.7,0.25
1557,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=155, India ,2019-06-01,"Weight is high, ergonomics to hold the phone is not good",4.0 out of 5 stars,Apple,Ravindra,Average ergonomics,-0.15,-0.09499999999999999
1558,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=155, India ,2019-10-15,I’m a apple 🍎 lover so i will give 5* for all there innovations,5.0 out of 5 stars,Apple,Ashok kumar,I love it 🥰,0.5,0.0
1559,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=155, India ,2019-08-16,Great deal on prime day,5.0 out of 5 stars,Apple,satish babu,awesomme,0.0,0.8
1560,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=156, India ,2019-07-22,"I write this review after one n half month, overall performance of this iphone xr is great,",5.0 out of 5 stars,Apple,Chandramohan,Awesome product,1.0,0.21111111111111114
1561,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=156, India ,2019-10-28,Good product.,4.0 out of 5 stars,Apple,LHT100,Good product,0.7,0.7
1562,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=156, India ,2019-11-03,The best iPhone battery life in a while easily last a day and half with games and multitasking and stuff,5.0 out of 5 stars,Apple,Darren Goes,Superb,1.0,0.2777777777777778
1563,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=156, India ,2019-11-21,Best experience with IPhone . No doubt you will love it awesome camera better than android phone cameras,5.0 out of 5 stars,Apple,sreekanth,Best in class,1.0,0.75
1564,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=156, India ,2019-06-18,Amazing phone & great battery life. The best amongst all the iPhones.,5.0 out of 5 stars,Apple,Ayush P,Better than iPhone X! Bigger and much better battery life.,0.375,0.8000000000000002
1565,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=156, India ,2019-11-12,Longing to purchase one.after purchasing I feel that Only good thing in iPhone XR is camera . I feel android has better features.,4.0 out of 5 stars,Apple,Amazon Customer,It was ok,0.5,0.39999999999999997
1566,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=156, India ,2019-11-24,Bought this when there was amazon sale was going on for 36k +4K (which i didn’t pay bcz of 10% instant discount on my credit card,5.0 out of 5 stars,Apple,Aditya prasad,Apples phones are always impressive,1.0,0.0
1567,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=156, India ,2020-01-23,Dead on arrival worst experience first time by amazon,1.0 out of 5 stars,Apple,VINAY KUMAR,Dead phone on arrival,-0.2,-0.31666666666666665
1568,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=156, India ,2020-03-06,Super value for money product. Great picture and sound.,5.0 out of 5 stars,Apple,SIDDHARTH KUSHWAHA,Loved the product,0.7,0.5111111111111111
1569,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=156, India ,2019-07-08,Awesome mobile... one of the best iPhone I have ever used.,5.0 out of 5 stars,Apple,Brijesh Thandar,Awesome XR,1.0,1.0
1570,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=157, India ,2019-12-22,Obviously Its value for money.,4.0 out of 5 stars,Apple,Raja Rama Mohan Thavalam,Value for Maney,0.0,0.0
1571,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=157, India ,2020-01-01,Awesome phone .. camera was superb no worda for that realy happy and its my first iphone .. really happy,5.0 out of 5 stars,Apple,Prince joseph,Awesome,1.0,0.7699999999999999
1572,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=157, India ,2019-10-07,iPhone XR is the best phone as per me under 40000 price point. Thanks to amazon for delivering the product within one day.,5.0 out of 5 stars,Apple,Abhishek Shukla,iPhone XR is the best phone as per me under 40000 price point.,1.0,0.6
1573,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=157, India ,2020-01-08,"Device started becoming warm of late, reason not being known.not getting same battery life now as compared to used before 3 months when this was bought.",4.0 out of 5 stars,Apple,Soma Dey,not absolute happy,0.35000000000000003,0.1875
1574,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=157, India ,2019-08-26,Phone built quality is Awesome. Headphone and battery charging jack are the same so that create a mesh.,5.0 out of 5 stars,Apple,Pankaj Kumar Singh,Phone for lifetime.,0.0,0.5
1575,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=157, India ,2019-08-10,Amazing phone but overpriced as always with any of the apple products.,5.0 out of 5 stars,Apple,Amazon Customer,Amazing but overpriced!,0.7500000000000001,0.6000000000000001
1576,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=157, India ,2019-11-04,Phone is functioning simply superb,5.0 out of 5 stars,Apple,mahesh,Very good phone,0.9099999999999999,1.0
1577,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=157, India ,2020-02-08,Best deal,5.0 out of 5 stars,Apple,Shuchi Fasatey,Happy,0.8,1.0
1578,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=157, India ,2019-10-01,although apple is famous for his low battery life but this XR is breaking the history with full day battery backup and best affordable iphone must buy it,5.0 out of 5 stars,Apple,jatin shrivastav,best battery life in iphones,1.0,0.4625
1579,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=157, India ,2019-10-19,Nice product,5.0 out of 5 stars,Apple,Amazon Customer,Nice product,0.6,0.6
1580,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=158, India ,2020-03-06,Nice phone Bt some times screen gets still..,4.0 out of 5 stars,Apple,Amit vishwakarma,Nice phone Bt was expecting more,0.55,0.6
1581,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=158, India ,2020-02-18,Shifted from Android to IOS and I am just loving it.,5.0 out of 5 stars,Apple,Mahesh Pandian,Just wow!,0.125,0.6
1582,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=158, India ,2019-11-12,Ammo,5.0 out of 5 stars,Apple,Kranthi,Babboy,0.0,0.0
1583,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=158, India ,2020-01-25,"Good Phone, Secure Delivery By Amazon!",5.0 out of 5 stars,Apple,Gurinder Signh,Good Phone,0.7,0.6
1584,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=158, India ,2019-11-08,There is no figure print scanner in it,5.0 out of 5 stars,Apple,Jagadish Chakraborty,Best smart phone,0.6071428571428571,0.0
1585,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=158, India ,2020-03-10,"Face ID, battery and Camera performance. Superb!",5.0 out of 5 stars,Apple,Subho Mitra,Superb! Good job Apple!,0.9375,1.0
1586,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=158, India ,2019-08-12,The delivery system is good. Got what I wanted thanks amazon,5.0 out of 5 stars,Apple,Vaibhav K.,K,0.0,0.44999999999999996
1587,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=158, India ,2019-10-31,These guys themselves changed delivery date and gave me heart attack.,1.0 out of 5 stars,Apple,Harsh Doshi,Pricing issues,0.0,0.0
1588,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=158, India ,2020-02-26,"Phone is absolutely good and business class but the only thing I feel the face lock not work in night mode.Rest is good, value for money",5.0 out of 5 stars,Apple,Mayur Sarjekar,Best phone if prefer,1.0,0.4666666666666666
1589,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=158, India ,2019-10-19,Excellent no words to review amazon didn’t break the trust .. im very happy & satisfied with the product as well as the service provided,5.0 out of 5 stars,Apple,Amazon Customer,Excellent,1.0,0.8333333333333334
1590,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=159, India ,2019-11-08,Upgraded from Iphone 7. Experience is very good.,5.0 out of 5 stars,Apple,Harish Girdhar,Iphones are always best,1.0,0.9099999999999999
1591,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=159, India ,2019-10-26,Everything is great as per expactations but i didnt receive my 1 year acko insurance of free screen replacmemt,5.0 out of 5 stars,Apple,Prateek Kumar,Insurance missing,-0.2,0.6000000000000001
1592,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=159, India ,2019-10-22,Superb phone..very smooth,5.0 out of 5 stars,Apple,Saurabh P.,I phone is I phone,0.0,0.7
1593,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=159, India ,2019-11-09,I lik phone.. Good phone.. Bt want fatser..battery total vest.. Oneplus good fone.. Dont bye aaple bad cumpani,1.0 out of 5 stars,Apple,Azlan Ahmed Khan ,Oneplus > apple 🍏 🚽,0.0,0.17500000000000002
1594,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=159, India ,2019-11-09,There is no finger print reading - only face recognition and it is just superb!,5.0 out of 5 stars,Apple,Dahlia,iPhone XR,0.0,0.5
1595,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=159, India ,2019-06-06,The best iPhone ever made so far. Excellent.,5.0 out of 5 stars,Apple,Jean,One word: excellent!,1.0,0.7000000000000001
1596,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=159, India ,2019-07-12,Great phone,5.0 out of 5 stars,Apple,Amazon User,Great,0.8,0.8
1597,Apple iPhone XR (64GB) - Black,One person found this helpful,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=159, India ,2019-08-25,suddenly my phone switchoff and phone is not working.,1.0 out of 5 stars,Apple,niranjan,my phone is not working,0.0,0.0
1598,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=159, India ,2019-11-11,Nothing more about the excellence of Apple iPhone. But the pricing of XR category is very much liked and affordable to the common user.,5.0 out of 5 stars,Apple,Venu N S,Excellent Pricing,1.0,0.26666666666666666
1599,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=159, India ,2020-03-02,Best mobile under 50k from apple,4.0 out of 5 stars,Apple,GOVARDHAN SHETTY,Nice phone must buy,0.6,1.0
1600,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=160, India ,2019-09-30,Awesome Camera.Everything is near perfection.Superb build material with Apple iOS 12.Got at fabulous price during Amazon Sale.,5.0 out of 5 stars,Apple,Amit Ranjan,Awesome Phone.,1.0,0.5
1601,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=160, India ,2019-10-04,Brought IPhone XR last week. Love this phone and it’s my first ever apple phone. Face ID is excellent and much advanced phone.,5.0 out of 5 stars,Apple,Vijayanand kumar,iPhone XR excellent,1.0,0.43
1602,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=160, India ,2019-10-06,This phone is amazing... if you want a phone with amazing battery life then go for it and camera is also very good... very happy to buy this... 😁😁,5.0 out of 5 stars,Apple,Adarsh Kumar Kushwaha,Fabulous,0.4,0.7775000000000001
1603,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=160, India ,2019-10-30,Got the product beforetime.,4.0 out of 5 stars,Apple,Amazon Customer,Before time delivery,0.0,0.0
1604,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=160, India ,2019-11-25,Overall performance is good except camera quality since the selfie camera doesn’t give the gud quality picture,4.0 out of 5 stars,Apple,Abishek Reddy,Selfie Camera,0.0,0.35
1605,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=160, India ,2020-03-01,Good,5.0 out of 5 stars,Apple,LAKSHMIPATHI GANGATHARAN,Good,0.7,0.7
1606,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=160, India ,2019-10-28,Great phone,5.0 out of 5 stars,Apple,Akhil Macharla,Very Nice,0.78,0.8
1607,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=160, India ,2019-10-12,"Excellent piece of a product, combination of art and technology.",5.0 out of 5 stars,Apple,Sanjoy Bhaumik,Excellent product,1.0,1.0
1608,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=160, India ,2020-01-08,Best Phone In This Budget From Apple Must Buy.,5.0 out of 5 stars,Apple,Gautam Chauhan,Good Phone Good Battery Life 👍,0.7,1.0
1609,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=160, India ,2019-10-02,The phone keeps on getting disconnected from WiFi for rhyme or reason on its own. Really frustrating,3.0 out of 5 stars,Apple,9958294275,iPhone XR WiFi connectivity issue: super frustrating,-0.033333333333333354,0.09999999999999998
1610,Apple iPhone XR (64GB) - Black,0,0,https://www.amazon.in/Apple-iPhone-XR-64GB-Black/product-reviews/B07JWV47JW/ref=cm_cr_arp_d_paging_btm_next_2?pageNumber=161, India ,2019-10-17,Charging is very slow,4.0 out of 5 stars,Apple,Hariom,Battery charging ver bad,-0.6999999999999998,-0.39000000000000007
